Return,MaxDD,PF,Wins,Losses
0.5355139602690306,-0.09671906221584806,5.5079155904166,4,14
0.6545555485305767,-0.03306629885789707,5.553405942368052,5,13
0.2220251737022756,-0.057139414980478476,2.3251304450418266,5,13
0.6308720344120218,-0.04530746580838169,5.9004541897034075,5,13
0.03620949753545699,-0.1158022627948945,1.1570386167547198,3,15
0.6551882058914649,-0.023267108899748326,6.5262503696052665,5,13
0.3959760546211837,-0.09165455124085661,3.570316932637902,5,13
0.148752866755532,-0.0697231424494602,1.7522284526523717,2,16
0.4668887557053736,-0.0654776732463499,4.211647721054794,3,15
0.20163486476625248,-0.0693927794543751,1.8937313320105824,3,15
0.17232019499161622,-0.11554912984214752,1.8670587206178124,2,16
0.32185678107820204,-0.0752457080015272,2.527634628704791,4,14
0.35731605093358487,-0.08976651127641311,3.0511389398711466,2,16
-0.0013353503320031601,-0.12798719524916763,0.9945174345896493,3,15
0.40740729573915524,-0.052981419262343385,3.2061153310639208,6,12
0.3217614802151474,-0.05264076339712958,3.081235341113838,3,15
-0.06886491014829588,-0.23565301319804366,0.7298449833022657,2,16
0.29023509269234293,-0.07714289368056385,2.5593340960732767,3,15
0.19685037608021383,-0.08903314042735402,2.1299543617584398,2,16
0.38777967299799254,-0.057800277570700026,4.655886827543985,4,14
0.2745248777063567,-0.05632621339015359,2.9663866372632604,5,13
0.8331080614242155,-0.04060856736330363,10.580367253767294,5,13
0.36419033330645667,-0.07344065781172748,3.532665455904351,4,14
0.20089647506601405,-0.1467425550310513,1.8875536395076162,3,15
0.4315291266834844,-0.051927988742940655,4.641466467172415,5,13
-0.14137192930961584,-0.2231729059944994,0.42688602549057886,1,17
0.709095601778069,-0.06546523643146547,5.197654276801978,4,14
0.1404756184144278,-0.0834806003259076,2.3365770503753485,4,14
0.28402784235844214,-0.04031095392259274,2.720549904815935,7,11
0.3812595063867683,-0.04407047536209773,4.613210954434325,5,13
-0.019321798493468267,-0.1582720753358025,0.9261256514942964,3,15
0.24002363300071772,-0.08904051935022438,2.282031057138494,3,15
1.0574327000338637,-0.016384512060155607,17.833481794205422,7,11
0.3705107066606832,-0.05011606919863346,3.286599107530352,4,14
0.18291923426856949,-0.10861851632665889,1.7486693782305311,3,15
0.30114050974439266,-0.09696481271513374,3.3880233035438474,3,15
0.04472150348130355,-0.1388480528390042,1.2438890724383473,3,15
0.4817593418244772,-0.056666140481012525,4.106885387366094,3,15
0.1039812605231274,-0.12761039599459445,1.642737925592147,1,17
0.13285663596131192,-0.09071972327400118,1.6218546029943408,2,16
0.19028270628956756,-0.07020296341135171,2.0525733078810875,2,16
-0.175010455669817,-0.17501045566981702,0.3157052259742126,1,17
0.20219628677389578,-0.08193238378879421,1.8984555640912602,3,15
0.7205171437251761,-0.039273619818726443,5.574564166538658,4,14
0.6495342172015548,-0.04851688122382691,5.365968287482915,5,13
0.6955970188744844,-0.03281117055155941,6.787179162268271,6,12
-0.013683675245587779,-0.08874140332026642,0.9370038772008762,3,15
0.5864839394344323,-0.06280950302000632,5.474251092096469,4,14
0.6180230586411539,-0.07405217107737523,4.4280670626457805,5,13
0.6916218296831673,-0.03893103906780731,6.569896271170843,6,12
0.28743147342017217,-0.05986620832155837,2.580515640488789,4,14
0.4878600708454526,-0.08048428988704501,3.123867125434346,4,14
0.23213972948477246,-0.08647170145221848,2.0919483887906405,4,14
0.2520176059082546,-0.09016288459757447,3.2507243798846464,3,15
0.6916193986613535,-0.05663873716751818,5.650084152365887,6,12
0.3589410958427752,-0.06279507626014315,3.6606260336644083,4,14
0.7145718690856699,-0.032326616295263816,9.639715588225776,3,15
0.23047405394431109,-0.05900033445165277,2.171280795554562,3,15
0.6664781490925227,-0.047596123798536005,6.095339481027224,3,15
0.20609717877053635,-0.07458583006479126,2.2416185176136767,4,14
0.1793766039853122,-0.05858011938494908,2.3856217550666012,4,14
0.5095282851603298,-0.060410530057953556,3.777074658801072,4,14
0.09202627794689766,-0.0813086392403958,1.5265858752601202,3,15
0.31280816802839295,-0.07276244709418309,2.602669851497209,4,14
0.17257633293507668,-0.10277077688904358,1.9922392962915807,2,16
-0.0495493113093205,-0.17775859782981812,0.8095371474844594,2,16
0.46614181754997164,-0.09087049604465174,3.477286622948907,4,14
0.09891004265609649,-0.060818652657722475,1.5139911240652355,3,15
0.411070617969445,-0.1146889884682543,3.04317853774235,3,15
0.5060422339460808,-0.06635055246970517,4.869447421107752,3,15
0.10279891480120362,-0.09928854476968553,1.5664646740978159,4,14
0.3417020394028045,-0.10263807430729613,2.7904747670780914,4,14
0.6325230013833119,-0.05502568867264084,6.771218013277001,4,14
0.42419893887862403,-0.018717491491567,7.7786403288706625,5,13
0.42612243442999453,-0.05689916385348876,4.438942078776365,5,13
0.295152023673094,-0.12047572225746637,2.2486983377327916,2,16
0.4996373636877971,-0.08109132817973179,4.230328965243448,4,14
0.2681243197319667,-0.05886470841201117,2.5181921853611415,4,14
0.406692645682166,-0.04530746580838169,3.8372448008531355,5,13
0.13512394788640614,-0.08904051935022438,1.8108907924556223,5,13
0.840472325127084,-0.028907871702459464,11.424811837852822,7,11
0.7096002868989209,-0.03632355943482742,7.682179192827381,6,12
0.012517275078834933,-0.1009460120853921,1.0655308014124567,3,15
0.37051749047231586,-0.04243831357524675,3.286736710549621,4,14
0.11807988528158675,-0.06865415338611154,1.6190217644369298,4,14
0.5312241860865696,-0.029135317668750292,9.729355827252796,6,12
0.47012177802778576,-0.03999422160350392,5.500047916071024,5,13
-0.11195461050937072,-0.22518533604826432,0.5905693514759298,2,16
0.14923200223829047,-0.0694240264195021,2.105082936041108,4,14
0.028237414909276337,-0.07682540818041587,1.118371495215183,3,15
0.4513768085604746,-0.05218835792668994,5.575234830720947,5,13
0.13749470305468625,-0.06279507626014315,1.7706692577034644,3,15
0.7186467026456305,-0.03858066187572585,5.5091407373293935,4,14
0.6921832516908106,-0.03944947750705186,6.599735968184475,6,12
0.24723922343731775,-0.051568968960562935,2.737015769605598,5,13
0.21130177149360585,-0.06272737895138139,2.51388037268643,5,13
0.5343591818567206,-0.060511505841521845,4.36825446426996,4,14
0.6716187000125062,-0.02972830272153091,7.367398537942255,6,12
0.32257382063746953,-0.051231867452589376,3.958123207595706,6,12
0.5870461236553266,-0.034941546189949664,5.4978305726198355,4,14
0.11669006393934023,-0.059558915744160064,1.6073109024374075,4,14
0.38641829888920465,-0.08401633605143757,3.663089980349776,2,16
0.3403826912005521,-0.09981975899079919,3.030863672601653,4,14
0.17889746850255372,-0.1269471820617694,1.930963341729054,2,16
0.622323091683735,-0.13404886912864797,4.557014551039573,3,15
0.2710260091802499,-0.0657786058061958,2.734910542209191,3,15
0.3093436226558439,-0.056900763156910776,2.8521456657065123,3,15
0.4867439383493961,-0.045771834046465114,4.87786901228976,3,15
-0.025438693459291506,-0.15147977815128177,0.8996613696078053,3,15
0.537616527021824,-0.08874140332026642,4.459824453556398,4,14
0.727390923595052,-0.05219121781220508,5.828949040130845,4,14
0.3599710418990174,-0.08081363826924605,2.826020224967065,4,14
0.32416756852090667,-0.1004745000830376,2.563366829523833,2,16
0.23358514176816048,-0.11967877037520545,2.507360057261592,3,15
0.3594111508915656,-0.08399343052892,3.673425167215793,4,14
0.7090264531337711,-0.05265336420242799,9.034001314733638,3,15
0.876077223389276,-0.020738858178072236,11.595028456390642,5,13
0.5187921166469243,-0.08037111193408351,3.977922039121671,4,14
0.28316806665759486,-0.0961672280083297,2.679169515912864,3,15
1.0175418319270064,-0.04530746580838169,9.060357074738755,5,13
0.24403974169871057,-0.10360171195074244,2.33205627939551,3,15
0.35196962030320766,-0.059206175183205284,2.9491409203293832,4,14
0.4287702523331982,-0.0453454025871512,3.3367233261590865,3,15
0.12943548985476783,-0.20035118097604773,1.5962928987642253,2,16
0.36405070958642605,-0.09641110390194312,4.459240563923161,4,14
0.2609728201759993,-0.039812356804375115,2.5293068230795135,6,12
0.1985261807319727,-0.0677731313850191,1.9520014178906973,6,12
0.5060202664298965,-0.0683611543011992,4.868629615890051,3,15
0.07225184017296349,-0.1199345181690873,1.3407758266343155,4,14
0.32564854083070793,-0.04251695998265019,3.2670806991219563,4,14
0.27687101814404125,-0.07747732604042447,2.841215996686809,3,15
0.21559834002762335,-0.10290208367149321,2.386814976766225,2,16
0.4867571812108127,-0.06574064469593391,4.2436640582877825,3,15
0.24459442678073673,-0.09405675536946607,2.0885554069679895,4,14
0.09759622587354722,-0.1091805334455394,1.5768429162773292,3,15
0.2633137755404118,-0.10933134309634576,2.6062452037358206,3,15
0.19774598951885802,-0.045801525499429514,2.780111522589666,4,14
0.5973692126557193,-0.054986798458519816,5.970020078346593,4,14
0.3835035085930445,-0.07667125454003647,3.573108088007774,4,14
0.20824321048771188,-0.1149653928026106,1.8549953346995809,3,15
0.5542368147261802,-0.045862270681131634,4.393419761360029,4,14
0.2528399590473276,-0.07747732604042447,2.1681173655436177,4,14
0.4066908341526194,-0.05446691034821364,3.8371963066385963,5,13
0.46975520458250153,-0.056143908812943705,3.8117946763409085,3,15
0.012206083240443588,-0.1950670137809216,1.0565401046594998,3,15
0.2236455759848801,-0.10134491610600278,1.9802211949741488,3,15
0.4676265428249484,-0.08079347391451946,3.7638379446245973,3,15
0.4021525607187857,-0.05886125473271123,4.683256348980081,5,13
0.30254796605085965,-0.0694240264195021,2.47268558445234,4,14
0.7702064569233615,-0.028849201458987304,8.143726782314301,4,14
0.5119038562815552,-0.054481989273444546,5.306343262085651,6,12
0.2440379301691642,-0.09852393681795141,2.3320332203050986,3,15
-0.0881335678822136,-0.15625935220685466,0.6469272196357329,2,16
0.4718727496496289,-0.03864336999871413,4.361166114734671,3,15
0.4426118851821519,-0.09614061190160995,3.6089636686738658,3,15
0.25933680828730554,-0.12745871871409206,2.3474348958557467,3,15
0.13335872871151966,-0.09149285758700244,2.0072323211863767,1,17
0.572015007568274,-0.05394688167816625,4.508526976114539,5,13
0.5917099701143655,-0.057020369180599925,5.1279970369367485,5,13
0.5993958919028595,-0.041981185787989636,5.418538849881917,5,13
-0.14216593636306984,-0.14216593636306982,0.4255163476693823,1,17
0.3877571178399972,-0.05758747371131299,5.7557919343445505,4,14
0.45791137532313453,-0.07293786530867777,3.5594538568518166,3,15
0.5183615895266596,-0.04338621357987085,4.812981906477892,4,14
0.5666350504233639,-0.0813086392403958,4.7543230063530935,4,14
0.431676583531444,-0.03653260272359602,3.748594578908348,5,13
0.5163825530821173,-0.04725702348110047,3.9236533939762794,4,14
0.4237399216793529,-0.09892823832201351,3.247689770550394,3,15
0.4081617346615898,-0.05423238352059795,3.8769797002441346,5,13
0.24403129654794053,-0.06306318187048658,2.3319487843537274,3,15
0.813415836625127,-0.03726269588403756,6.596296112066555,5,13
-0.025444715057673872,-0.12011146333636423,0.89964000209805,3,15
0.30596415678692157,-0.09147263311775108,2.5144983862657124,4,14
0.1113442637119042,-0.10833622539022562,1.8294888587442608,4,14
0.5349285948100755,-0.07522405427184961,4.383989526625427,4,14
0.07862454905960492,-0.13695080658555545,1.2935088983627503,2,16
0.5863032778608754,-0.04530746580838169,4.941603836344334,5,13
0.5863074635486811,-0.07516916135609009,4.383153990106038,5,13
0.25990243190912543,-0.15405214251139712,2.5531158834232843,3,15
0.14893965918736107,-0.06962499167897435,2.541228339072409,4,14
0.07870534068141577,-0.07074769904440838,1.4716529399673415,4,14
0.3866023394276874,-0.052825125449988825,4.18492034171791,4,14
0.20811626711679043,-0.04806600746207831,2.3264282854278986,5,13
0.23903932856957777,-0.07897083166929535,2.2700961721644526,3,15
0.35876580290757554,-0.09633474966859142,3.351472013434089,5,13
0.31538895087601637,-0.08279591531108223,3.0492866079058287,4,14
0.15772002392521212,-0.09157675557761626,1.8354592270688554,2,16
0.34363498899217326,-0.07081934828299519,3.73473267633298,4,14
0.19631385822006542,-0.05527375400073208,2.307115603099851,2,16
0.4426118851821519,-0.04530746580838169,3.6089636686738658,3,15
0.017171583418825742,-0.1659583042477731,1.076299120413058,3,15
0.8152300395608956,-0.032326616295263816,10.332804551265905,4,14
0.3456863781093549,-0.08930113942589472,2.849974897731669,4,14
0.17249283927611336,-0.054507389785320604,2.5431373513409423,4,14
0.6055872174822281,-0.034941546189949664,7.927513189265316,4,14
0.40390205918922506,-0.0721576825858665,2.938479102454133,3,15
0.6116849934767992,-0.04530746580838169,5.689484521515811,4,14
0.3450956505998404,-0.0794468849820708,2.840993560276956,4,14
0.30040337406424866,-0.06386512914610755,2.7787198401457736,4,14
0.4880324609439435,-0.06805625442322492,4.280036835774538,3,15
0.2167558521396049,-0.07545228960722604,2.6161073541683626,5,13
0.3152638687619185,-0.07955469269633761,2.765336205485932,4,14
0.5059290024678631,-0.09728033721437045,4.409705319359393,4,14
0.46245956705914204,-0.09641110390194312,4.087122778558302,3,15
0.4592725776724145,-0.1250184735595679,2.964950989942444,4,14
-0.2564921407913119,-0.25649214079131183,0.0,0,18
0.04783674680729977,-0.12391464171261832,1.2195120085550772,1,17
0.2254888453965509,-0.10861851632665889,1.996349516486261,3,15
0.9132666584037656,-0.016388289294801676,15.499732811241703,6,12
-0.20458984607766073,-0.2045898460776607,0.28297719452201797,1,17
-0.017263219530118445,-0.08874140332026642,0.9242396021972907,2,16
0.1544311015746116,-0.0764272884563024,1.8984397110656934,5,13
0.46235154939517575,-0.07148500769623028,4.084177817496166,3,15
0.6302585464017472,-0.035564636273927384,5.392384497093498,5,13
0.15846024206660125,-0.07653981451587256,1.8426844144173522,2,16
-0.026007274362759514,-0.10231120852979181,0.8612889179351338,2,16
0.24820500084284935,-0.06697716207224788,2.0878660847630304,3,15
0.5561642769749349,-0.07929358698609788,4.109036290181166,5,13
0.4110879212117353,-0.08335312526879757,3.0434402850095505,3,15
0.14618375777847437,-0.08665752818706442,1.811521312344811,5,13
0.11135205590264885,-0.08894236857973851,1.8295950667526666,4,14
0.48700734444190696,-0.07459840771621119,3.9109691652018466,4,14
0.30103106759770926,-0.0975337048418006,2.7890858658737074,4,14
0.5511560804039857,-0.034657439240982184,6.29048941273169,6,12
0.016363941769895973,-0.07501515164948586,1.087429656651355,3,15
0.13471726709617338,-0.15983718734545097,1.5700049802496603,2,16
0.4762384261943766,-0.0940073451301934,3.9656886026747467,3,15
0.04931836460769956,-0.07955472995128438,1.2758739808135087,3,15
0.3042044351039237,-0.03851913040709639,3.387486907602253,6,12
0.41831989495400856,-0.0883174692279079,4.200934285502014,3,15
0.5980462211605135,-0.13404886912864797,4.001736040478227,3,15
0.5548006099068499,-0.05423238352059795,5.014351288421336,4,14
0.0425701910588705,-0.15845716684685612,1.1907354654708748,1,17
0.28316084539456066,-0.058595023511455506,2.9652459799920554,3,15
-0.1802812465001804,-0.18028124650018043,0.30933026654471274,1,17
0.5739070887627411,-0.058595023511455506,8.138057977938503,4,14
0.1992207855147814,-0.05748886277037989,2.1524503223313385,4,14
0.3827890623441177,-0.06531274677398813,4.446670147005761,4,14
0.2841719664636342,-0.03639866810489285,4.375244609053585,6,12
0.2615561628279188,-0.06281617895736014,2.7142510412405723,5,13
0.4441082705686181,-0.05740643030957966,5.192664343941397,5,13
0.21012354587142634,-0.0694240264195021,2.1776597425592987,3,15
0.5920391653310153,-0.04230156093105171,6.863762681282294,4,14
0.30106218462912704,-0.07930899498981457,2.78960175958342,4,14
0.5735206510431397,-0.06118996174151577,4.981590900614691,4,14
-0.22310417566296392,-0.2548609059376705,0.26573451148900723,1,17
0.6581996882649686,-0.0387173153938258,5.732526452006493,3,15
-0.021460368881697223,-0.10491793553590267,0.9046168759556164,3,15
0.25989144648331575,-0.13304830488101502,2.3542191215343578,3,15
0.27862306815665216,-0.06568776489364364,2.6088567404134704,3,15
0.7273853068075999,-0.08052899200972584,5.151843160856217,4,14
0.07420444084734146,-0.08904051935022438,1.353238396738559,4,14
-0.052313093219903184,-0.12244387759482525,0.6525030236360249,2,16
0.506801129653931,-0.03777163617132468,5.759238969616914,5,13
0.035155608027903185,-0.09931962052106189,1.1697747311330045,3,15
0.08090842338101645,-0.11795413530068108,1.3844782502904838,3,15
0.2966406333495346,-0.07146657590825939,2.91179739489435,3,15
0.3029487959046613,-0.05858011938494908,4.497201945600514,5,13
0.36495563095450967,-0.06281617895736014,2.8993305438755477,4,14
0.09811348942979548,-0.10774903038336675,1.665342402934863,4,14
0.6513464696594764,-0.047240012512033025,5.463319327877636,3,15
0.4268901630998614,-0.04460190936421144,3.8902123044994443,5,13
0.7522475362019787,-0.04530746580838169,6.003857400414963,4,14
0.0434580123067696,-0.14411868067575193,1.2714889224858508,3,15
0.4821882458463562,-0.07075494755913043,4.118276619985842,3,15
0.3456637062287071,-0.04560056023995742,2.849629149903706,4,14
0.5935740320845984,-0.013921086276284706,26.736069163010274,6,12
-0.011604759673556897,-0.09814044972780153,0.9542818129715867,3,15
0.85254536871809,-0.053114399505509176,7.519014432101499,5,13
0.4470344571187639,-0.05277158428251999,3.7055629878185385,3,15
0.5343671728024322,-0.04578251607113046,4.36847450323993,4,14
0.07905756306845979,-0.08986315654477522,1.4211260852971477,3,15
0.4913558672850138,-0.047771375722422696,4.015336796977422,4,14
0.36404392577479294,-0.08640696338505914,4.458953138240525,4,14
0.4611512068960968,-0.04530746580838169,3.3874436809027357,4,14
0.5685226445547904,-0.038425578286738045,4.81453614553932,4,14
0.17889746850255372,-0.1269471820617694,1.930963341729054,2,16
0.17435855612040263,-0.08954351197337768,1.8818040588246794,4,14
-0.1554045028359231,-0.15540450283592308,0.4039087565089022,1,17
0.635249157055622,-0.044391576911900994,5.586692210570533,5,13
0.5429324474276986,-0.06644932113392858,4.6178019493758,4,14
0.5714529904493932,-0.04758295522931608,4.493038557195195,5,13
0.5163831481933545,-0.05787273520314808,3.9236666143756382,4,14
0.28241692590278356,-0.07051558089704825,2.511270434517803,4,14
0.47460741014219643,-0.05004190290873656,4.039072659008569,6,12
0.4389691262716504,-0.09324123502789232,4.236685361160256,5,13
0.32696281181831544,-0.0989198266968792,2.9591892352901543,4,14
0.3506324786799859,-0.054759401342544804,3.228287888119041,4,14
0.4317511701314507,-0.07402901601232964,3.3918251666746286,3,15
0.7084644360148906,-0.0264753532525634,8.97683473176944,3,15
0.8523937092707212,-0.04530746580838169,13.595533899276953,5,13
0.616421519191996,-0.05830269129313066,5.304980988644008,5,13
-0.1818174094211662,-0.1818174094211662,0.0,0,18
0.0989259885738989,-0.11803217646201108,1.5141165894922781,3,15
0.06728088337507732,-0.10948026149833864,1.4938046349916163,3,15
0.14140675417072424,-0.0942557597661741,1.844594942451922,4,14
0.6111489493146107,-0.05689916385348876,5.932530097275248,5,13
0.15326573984594538,-0.17852261331414915,1.7931502030926951,2,16
0.2596289663423441,-0.09703754413883842,2.197916845887148,3,15
0.5253997107223671,-0.05689916385348876,5.075760379055169,4,14
0.2849496178247566,-0.03999422160350392,5.3221059115629,5,13
0.2765877410126325,-0.13474116339569656,2.435305571747063,4,14
0.29699562847895655,-0.08022337590162462,2.7237608331266636,4,14
-0.16599719473335928,-0.19466827449720556,0.3881383796104062,1,17
-0.0026687026236900113,-0.1199345181690873,0.9891027281708202,3,15
0.2445930694562486,-0.0754779104294403,2.088542790695969,4,14
0.6108952349235381,-0.06696776305738365,5.107845672142242,5,13
0.0037140059366342904,-0.21646812103289917,1.0141731130566793,1,17
0.45078455598549283,-0.04898973130034272,3.5044789791431334,6,12
0.7760960978145583,-0.04530746580838169,7.135876226916632,4,14
0.3594362463246008,-0.11874615845011549,3.674111008229775,4,14
0.32025767265085814,-0.07271574938044337,3.148902919238975,4,14
0.20033505305837052,-0.08204900391584853,1.8828834429226395,3,15
0.2766969732801037,-0.08051558266425393,2.6466629952354883,4,14
0.18280945053732678,-0.03642970706868479,2.5368476102235773,5,13
0.4626500496477257,-0.08026188082928604,3.656295928826905,3,15
-0.007452890788425148,-0.12828873483151326,0.9646755268972723,3,15
0.33482625816989064,-0.0694240264195021,2.6934351211602543,4,14
0.7048982521781759,-0.06254555953056237,6.203975107239041,6,12
0.25435337780133405,-0.10258887153797178,2.2881882478513615,3,15
0.4077803791162662,-0.03777163617132468,4.268360458783755,4,14
0.2440373181463229,-0.09423301931296409,2.332025429925212,3,15
0.14685748043336044,-0.10781408261839125,1.7355931737019357,2,16
-0.08012332912781217,-0.15844122092905394,0.6051319441994072,2,16
0.2650503617519788,-0.04031095392259274,2.866401840854028,6,12
0.027790782681554882,-0.11178460443071352,1.1167831531983163,1,17
0.9370689515584496,-0.044090917830754216,8.438790461036463,4,14
0.27819475924601056,-0.07749877529831325,2.602420461162525,3,15
0.030688167741745653,-0.09570143414787345,1.155460622650589,3,15
0.3718406195514439,-0.05793625939941364,3.007078354256339,4,14
0.2829137402436812,-0.0654776732463499,2.4624724280760466,3,15
0.04933596674312857,-0.0694240264195021,1.3199584436194554,3,15
0.16224926836417097,-0.07085432300907424,1.9480397371725262,4,14
0.49228234534110604,-0.04806535483299263,4.038296859153273,4,14
0.9166586405397379,-0.04530746580838169,7.2621457181808236,4,14
0.14341245025411076,-0.06878374471594641,1.627144004803214,4,14
0.26388561204615435,-0.09452378646332225,2.6153683155718275,3,15
0.16694491694813807,-0.08243845586351128,1.9244714714793179,4,14
0.28245362787809447,-0.04589229734704503,3.6622813159007275,3,15
0.691614450760297,-0.03919750917106507,6.569505876310773,6,12
0.5498269297264755,-0.0324994085796363,7.792265272402909,6,12
